Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
UNITED REFINING CO,WARREN,WARREN,PA,16365,41.82949,-79.12468,Petroleum,NO,10760,2550,0,31090
BRASKEM AMERICA INC-LAPORTE SITE,LA PORTE,HARRIS,TX,77571,29.704027,-95.079932,Chemicals,NO,28871.2,0,0,31087.83
PREMIX INC.,NORTH KINGSVILLE,ASHTABULA,OH,44068,41.919,-80.66558,Plastics and Rubber,YES,15543,0,0,31086
DANIEL MECHANICAL LLC,ADELANTO,SAN BERNARDINO,CA,92301,34.55767,-117.44775,Plastics and Rubber,YES,31069,0,0,31069
INOAC EXTERIOR SYSTEMS LLC,FREMONT,SANDUSKY,OH,43420,41.364093,-83.152116,Plastics and Rubber,NO,31020.475,0,0,31020.475
CABOT CORP PAMPA PLANT,PAMPA,GRAY,TX,79065,35.50095,-101.03211,Chemicals,NO,95.2,0,0,31013.2
MOSES LAKE INDUSTRIES INC,MOSES LAKE,GRANT,WA,98837,47.202776,-119.29322,Chemicals,YES,0,0,0,31000
HF SINCLAIR WOODS CROSS REFINING LLC,WOODS CROSS,DAVIS,UT,84087,40.886022,-111.904759,Petroleum,NO,31000,0,0,31000
CLIMAX MOLYBDENUM CO-HENDERSON MINE,EMPIRE,CLEAR CREEK,CO,80438,39.7591,-105.8404,Metal Mining,NO,0,31000,0,31000
BIRLA CARBON USA INC.,ULYSSES,GRANT,KS,67880,37.54355,-101.19905,Chemicals,NO,30998,0,0,30998
BRIDGEPORT GAS PROCESSING PLANT,BRIDGEPORT,WISE,TX,76426,33.195661,-97.8037,Natural Gas Processing,YES,30989,0,0,30994
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,30967,0,0,30973
MONTANA RESOURCES LLC,BUTTE,SILVER BOW,MT,59701,46.007588,-112.501703,Metal Mining,YES,0,0,0,30952
GOODYEAR TIRE & RUBBER CO,LAWTON,COMANCHE,OK,73505,34.600556,-98.5275,Plastics and Rubber,YES,30932,0,0,30932
EASTMAN PERFORMANCE FILMS LLC-AXTON FACILITY,AXTON,HENRY,VA,24054,36.6739,-79.7442,Plastics and Rubber,NO,1887,0,0,30877
DUPONT SPECIALTY PRODUCTS USA LLC - SPRUANCE PLANT,NORTH CHESTERFIELD,CHESTERFIELD,VA,23234,37.45093,-77.43415,Chemicals,NO,0,9870,0,30851
CHEVRON PRODUCTS CO RICHMOND REFINERY,RICHMOND,CONTRA COSTA,CA,94801,37.938779,-122.396453,Petroleum,NO,25000,22,0,30822
CHALMETTE REFINING LLC,CHALMETTE,ST. BERNARD PARISH,LA,70043,29.936411,-89.972954,Petroleum,NO,10013,40,0,30792
CARFAIR COMPOSITES USA INC - ST. CLOUD,SAINT CLOUD,STEARNS,MN,56301,45.4874,-94.13887,Plastics and Rubber,YES,30741,0,0,30741
ALPHA GENERAL SERVICES LLC,SEBRING,HIGHLANDS,FL,33870,27.48898,-81.41807,Plastics and Rubber,YES,30643,0,0,30643
CHEVRON PHILLIPS CHEMICAL CO LP,BAYTOWN,HARRIS,TX,77521,29.826,-94.921917,Chemicals,YES,29556,0,0,30513
LYONDELL CHEMICAL CO BAYPORT FACILITY,PASADENA,HARRIS,TX,77507,29.61,-95.05,Chemicals,NO,8446,0,0,30431
EUNICE GAS PLANT,EUNICE,LEA,NM,88231,32.424944,-103.14725,Natural Gas Processing,NO,0,0,0,30400
HECLA LTD LUCKY FRIDAY MINE UNIT,MULLAN,SHOSHONE,ID,83846,47.470047,-115.78342,Metal Mining,NO,0.55,1.531,0,30397.121
CUSTOM PULTRUSIONS INC.,AURORA,PORTAGE,OH,44202,41.28262,-81.34611,Plastics and Rubber,YES,0,0,0,30372
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,0,30340,0,30340
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,POSEY,IN,47620,37.9072,-87.9271,Chemicals,NO,11000,337,0,30337
ENGINEERED COMPOSITES INC.,BUFFALO,ERIE,NY,14206,42.869723,-78.81506,Chemicals,YES,30315,0,0,30320
HUMPHREY NO 7,MAIDSVILLE,MONONGALIA,WV,26541,39.677779,-79.984696,Coal Mining,NO,0,0,0,30306
BASF TOTALENERGIES PETROCHEMICALS LLC,PORT ARTHUR,JEFFERSON,TX,77642,29.951649,-93.887272,Chemicals,NO,29576.6,0,0,30297.8
PHARMACIA & UPJOHN CO LLC A SUBSIDIARY OF PFIZER INC,PORTAGE,KALAMAZOO,MI,49002,42.21319,-85.55999,Chemicals,NO,3000,420,0,30260
CLIMAX MOLYBDENUM CO-CLIMAX MINE,CLIMAX,LAKE,CO,80429,39.368668,-106.182976,Metal Mining,NO,0,250,0,30255
"KOCH FERTILIZER BEATRICE,LLC",BEATRICE,GAGE,NE,68310,40.319088,-96.8414,Chemicals,NO,30000,230,0,30235
WOOD RIVER REFINERY,ROXANA,MADISON,IL,62084,38.840401,-90.070774,Petroleum,NO,23756,0,0,30218
PCI NITROGEN LLC,PASADENA,HARRIS,TX,77506,29.739817,-95.199387,Chemicals,NO,29427,0,0,30210
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,YES,0,0,0,30205
CHEMTRADE REFINERY SOLUTIONS LP,OREGON,LUCAS,OH,43616,41.681417,-83.457722,Chemicals,NO,29952,0,0,30202
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.495769,-91.173111,Chemicals,NO,8200,0,0,30200
PHILLIPS 66 LAKE CHARLES REFINERY,WESTLAKE,CALCASIEU PARISH,LA,70669,30.242155,-93.274386,Petroleum,NO,12275,0,0,30174
NEVADA GOLD MINES LLC - ARTURO MINE,CARLIN,ELKO,NV,89822,41.025306,-116.413314,Metal Mining,NO,0,0,0,30154.4
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,217.2,0,0,30103.4
GOODYEAR TIRE & RUBBER CO,BEAUMONT,JEFFERSON,TX,77705,29.976111,-94.218333,Chemicals,YES,12254.36,0,0,30093.3
LION OIL CO,EL DORADO,UNION,AR,71730,33.20152,-92.67358,Petroleum,NO,29422,569.7,0,30018.2
OXBOW CALCINING LLC,KREMLIN,GARFIELD,OK,73753,36.5184,-97.8389,Petroleum,NO,30000,0,0,30003
EES COKE BATTERY LLC,RIVER ROUGE,WAYNE,MI,48218,42.283105,-83.113962,Petroleum,NO,30000,0,0,30000
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,YES,30000,0,0,30000
US DOE PORTSMOUTH GASEOUS DIFFUSION PLANT,PIKETON,PIKE,OH,45661,39.010113,-83.026022,Chemicals,NO,0,30000,0,30000
FREEPORT-MCMORAN BAGDAD INC,BAGDAD,YAVAPAI,AZ,86321,34.56849,-113.17552,Metal Mining,YES,0,0,0,30000
CHS INC.  LAUREL REFINERY,LAUREL,YELLOWSTONE,MT,59044,45.65922,-108.76778,Petroleum,NO,9039,846,0,29990
WESTLAKE LONGVIEW CORP,LONGVIEW,HARRISON,TX,75602,32.439278,-94.688436,Chemicals,YES,29922,0,0,29922
3V SIGMA USA,GEORGETOWN,GEORGETOWN,SC,29440,33.362222,-79.383056,Chemicals,NO,54,0,0,29919
IOWA FERTILIZER CO,WEVER,LEE,IA,52658,40.69,-91.23,Chemicals,NO,5900,24000,0,29905
KEYSTONE GAS PLANT,KERMIT,WINKLER,TX,79745,31.9002,-103.17259,Natural Gas Processing,YES,29883.4,0,0,29883.4
FLINT HILLS RESOURCES PINE BEND LLC,ROSEMOUNT,DAKOTA,MN,55068,44.764434,-93.039484,Petroleum,NO,25535,4,0,29872
PCS NITROGEN FERTILIZER LP,GEISMAR,ASCENSION PARISH,LA,70734,30.225784,-91.053154,Chemicals,NO,13433,16126,0,29861
JUPITER SULPHUR LLC,PONCA CITY,KAY,OK,74601,36.67715,-97.07832,Chemicals,NO,355,0,0,29815
STEPAN CO MILLSDALE ROAD,ELWOOD,WILL,IL,60421,41.441667,-88.15972,Chemicals,NO,28185,0,0,29731
THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.320903,-91.239015,Chemicals,NO,0,29725,0,29725
MITSUBISHI CHEMICAL LA PORTE,LA PORTE,HARRIS,TX,77571,29.701111,-95.042222,Chemicals,NO,4848,0,0,29711
RYNONE MANUFACTURING CORP,SAYRE,BRADFORD,PA,18840,41.98509,-76.51235,Plastics and Rubber,YES,22607,0,0,29677
APG POLYTECH LLC,APPLE GROVE,MASON,WV,25502,38.664483,-82.169733,Chemicals,NO,16744,0,0,29638
NYSTAR GORDONSVILLE MINE & MILL,GORDONSVILLE,SMITH,TN,38563,36.19631,-85.9364,Metal Mining,NO,2.63,4.47,0,29633.25
LITTLE SIOUX CORN PROCESSORS LLC,MARCUS,CHEROKEE,IA,51035,42.82085,-95.7609,Chemicals,NO,29616.7,0,0,29616.7
THARALDSON ETHANOL PLANT I LLC,CASSELTON,CASS,ND,58012,46.90411,-97.26349,Chemicals,NO,29600.16,0,0,29601.85
CALCASIEU REFINING CO,LAKE CHARLES,CALCASIEU PARISH,LA,70605,30.1338,-93.3206,Petroleum,NO,4257,2,0,29587
LION OIL CO,EL DORADO,UNION,AR,71730,33.20152,-92.67358,Petroleum,NO,28013.2,5,0,29567.2
EASTMAN CHEMICAL CO TEXAS OPERATIONS,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,Chemicals,YES,28885,108,0,29531
ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,HAHNVILLE,ST. CHARLES PARISH,LA,70057,29.9829,-90.4437,Chemicals,NO,21597,0,0,29508
DIAMOND SHAMROCK REFINING CO LP,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,Petroleum,NO,250,5,0,29465
HECLA GREENS CREEK MINING CO,JUNEAU,JUNEAU CITY AND BOROUGH,AK,99801,58.081802,-134.641206,Metal Mining,NO,0,0,0,29423
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,26099,0,0,29393
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.495769,-91.173111,Chemicals,NO,29000,0,0,29360
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,26171,5,0,29353
ARLANXEO,ORANGE,ORANGE,TX,77630,30.047146,-93.769768,Chemicals,NO,513.4,0,0,29334
CARESTREAM HEALTH INC,WHITE CITY,JACKSON,OR,97503,42.434925,-122.882038,Chemicals,NO,24562,0,0,29312
WESTLAKE PETROCHEMICALS ETHYLENE,SULPHUR,CALCASIEU PARISH,LA,70665,30.177,-93.357,Chemicals,NO,19478.49,0,0,29290.11
CYTEC ENGINEERED MATERIALS INC.,PIEDMONT,GREENVILLE,SC,29673,34.73954,-82.39152,Chemicals,YES,29274,0,0,29274.45
HARRISON COUNTY COAL RESOURCES,SHINNSTON,HARRISON,WV,26431,39.407368,-80.351329,Coal Mining,YES,0,0,0,29234.4
CITGO PETROLEUM CORP,SULPHUR,CALCASIEU PARISH,LA,70665,30.18149,-93.324051,Petroleum,YES,20500,2,0,29205
WESTLAKE EPOXY INC.- DEER PARK SITE,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,6100,0,0,29200
DENKA PERFORMANCE ELASTOMER LLC,LA PLACE,ST. JOHN THE BAPTIST PARISH,LA,70068,30.056742,-90.52429,Chemicals,YES,16875,108.4,0,29147.1
TEIJIN AUTOMOTIVE TECHNOLOGIES - CONNEAUT,CONNEAUT,ASHTABULA,OH,44030,41.93686,-80.60366,Plastics and Rubber,YES,2232,0,0,29136
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,0,0,0,29125
USS-CLAIRTON PLANT,CLAIRTON,ALLEGHENY,PA,15025,40.305088,-79.876911,Petroleum,NO,5211,0,0,29085
TERRA-VAULTS INC.,FORT WORTH,TARRANT,TX,76119,32.693878,-97.252332,Plastics and Rubber,YES,11437,0,0,29079
PLAZE INC,PACIFIC,FRANKLIN,MO,63069,38.479742,-90.784939,Chemicals,NO,0,0,0,29051
WOODWARD IODINE CORP,WOODWARD,WOODWARD,OK,73801,36.5501,-99.33784,Chemicals,NO,29049.9,0,0,29049.9
FIBER GLASS SYSTEMS,SAND SPRINGS,TULSA,OK,74063,36.136315,-96.108415,Plastics and Rubber,YES,29040,0,0,29040
BLANCHARD REFINING CO LLC,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,Petroleum,NO,0,0,0,29013
HOLLYFRONTIER NAVAJO REFINING LLC - ARTESIA REFINERY,ARTESIA,EDDY,NM,88210,32.848593,-104.394383,Petroleum,NO,29000,0,0,29000
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,YES,21676,0,0,28981
MAAX US CORP.,PLYMOUTH,MARSHALL,IN,46563,41.349592,-86.328762,Plastics and Rubber,NO,26028,0,0,28920
ASARCO LLC RAY MINE OPERATIONS,KEARNY,PINAL,AZ,85137,33.156,-110.978,Metal Mining,YES,0,0,0,28880.7
CHEMOURS WASHINGTON WORKS,WASHINGTON,WOOD,WV,26181,39.271944,-81.661667,Chemicals,NO,26624,2163,0,28787
BP CHERRY POINT REFINERY,BLAINE,WHATCOM,WA,98230,48.884,-122.735,Petroleum,NO,0,28717.4,0,28717.4
DSM NUTRITIONAL PRODUCTS LLC,BELVIDERE,WARREN,NJ,7823,40.843611,-75.066389,Chemicals,NO,0,28679,0,28679
PHILLIPS 66 LAKE CHARLES REFINERY,WESTLAKE,CALCASIEU PARISH,LA,70669,30.242155,-93.274386,Petroleum,NO,21280,0,0,28600
SIMPLOT PHOSPHATES LLC,ROCK SPRINGS,SWEETWATER,WY,82901,41.53841,-109.12746,Chemicals,NO,28577,0,0,28582
PHILLIPS 66 PONCA CITY SITE,PONCA CITY,KAY,OK,746017501,36.6821,-97.0895,Petroleum,NO,15820,0,0,28564
NOVA CHEMICALS OLEFINS LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.233183,-91.051,Chemicals,NO,6645,0,0,28561
SABIC INNOVATIVE PLASTICS US LLC,OTTAWA,LASALLE,IL,61350,41.334533,-88.755775,Chemicals,YES,28538,2,0,28540
EXXONMOBIL OIL CORP JOLIET REFINERY,CHANNAHON,WILL,IL,60410,41.413831,-88.18346,Petroleum,NO,15492.1,142.2,0,28528.1
VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ARDMORE,CARTER,OK,73401,34.20569,-97.10417,Petroleum,NO,28523,0,0,28528
WHITE SPRINGS AGRICULTURAL CHEMICALS INC. - NUTRIEN,WHITE SPRINGS,HAMILTON,FL,32096,30.440833,-82.788056,Chemicals,NO,83,0,0,28521
LIMA REFINING CO,LIMA,ALLEN,OH,45804,40.720649,-84.122623,Petroleum,NO,14117,0,0,28515
WHITE SPRINGS AGRICULTURAL CHEMICALS INC. - NUTRIEN,WHITE SPRINGS,HAMILTON,FL,32096,30.440833,-82.788056,Chemicals,YES,11,0,0,28509
JEWELL COKE CO LP,OAKWOOD,BUCHANAN,VA,24631,37.234409,-82.036899,Petroleum,NO,28506,0,0,28506
USS-CLAIRTON PLANT,CLAIRTON,ALLEGHENY,PA,15025,40.305088,-79.876911,Petroleum,YES,20417,2,0,28437
SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,WESTLAKE,CALCASIEU PARISH,LA,70669,30.2588,-93.2937,Chemicals,NO,28401,13,0,28430
VIBRANTZ MINERALS LLC,QUINCY,ADAMS,IL,62305,39.895106,-91.409158,Metal Mining,NO,27110,351.4,0,28427.4
DYNO NOBEL INC,GRAHAM,MUHLENBERG,KY,42344,37.239167,-87.295,Chemicals,NO,1123,0,0,28414
BIG SPRING CARBON BLACK PLANT,BIG SPRING,HOWARD,TX,79720,32.279444,-101.408055,Chemicals,NO,28399,0,0,28399
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,0,0,0,28394
DYNO NOBEL INC.--LOMO PLANT,LOUISIANA,PIKE,MO,63353,39.430417,-91.022556,Chemicals,NO,0,28369.43,0,28369.43
DYNO NOBEL- ST.HELENS PLANT,DEER ISLAND,COLUMBIA,OR,97054,45.9122,-122.8286,Chemicals,NO,7,0,0,28365
PREMCOR REFINING GROUP INC PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,77640,29.868333,-93.968333,Petroleum,NO,25504,2600,0,28354
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,2,0,0,28321
CARSTENS INDUSTRIES FIBERGLASS MANUFACTURING,MELROSE,STEARNS,MN,56352,45.67486,-94.803345,Plastics and Rubber,YES,22647.08,0,0,28308.85
AVANTOR PERFORMANCE MATERIALS,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,Chemicals,NO,0,28258,0,28258
NOURYON PULP & PERFORMANCE CHEMICALS LLC,COLUMBUS,LOWNDES,MS,39702,33.423653,-88.395103,Chemicals,NO,20770,0,0,28250
HF SINCLAIR PARCO REFINING LLC,SINCLAIR,CARBON,WY,82334,41.77899,-107.104,Petroleum,NO,28000,0,0,28240
EQUISTAR CHEMICALS LP,CORPUS CHRISTI,NUECES,TX,78410,27.81,-97.593611,Chemicals,YES,7142.37,1.58,0,28216.66
KRATON CHEMICAL LLC,PANAMA CITY,BAY,FL,32401,30.143939,-85.618924,Chemicals,NO,28207,0,0,28207
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,3100,0,0,28100
ALBEMARLE CORP SOUTH PLANT,MAGNOLIA,COLUMBIA,AR,71753,33.1756,-93.2169,Chemicals,YES,16055,0,0,28057
LIBERTY PULTRUSIONS,WEST MIFFLIN,ALLEGHENY,PA,15122,40.33874,-79.89903,Plastics and Rubber,YES,28020.67,0,0,28020.67
EAGLE MINE,MICHIGAMME,MARQUETTE,MI,49861,46.747492,-87.879746,Metal Mining,YES,0.51,0,0,28005.05
MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,DETROIT,WAYNE,MI,48217,42.280556,-83.152778,Petroleum,NO,28000,0,0,28005
EXXONMOBIL OIL BEAUMONT REFINERY (PART),BEAUMONT,JEFFERSON,TX,77701,30.065833,-94.071388,Petroleum,NO,13000,0.56,0,28000.56
FUTUREFUEL CHEMICAL CO,BATESVILLE,INDEPENDENCE,AR,72501,35.722342,-91.524983,Chemicals,NO,4000,0,0,28000
LOUISIANA PIGMENT CO LP,WESTLAKE,CALCASIEU PARISH,LA,70669,30.196389,-93.306944,Chemicals,NO,0,0,0,28000
OCCIDENTAL CHEMICAL CORP,LUDINGTON,MASON,MI,49431,43.939586,-86.434715,Chemicals,NO,0,24296,0,27953
CITGO PETROLEUM CORP,SULPHUR,CALCASIEU PARISH,LA,70665,30.18149,-93.324051,Petroleum,NO,13569,0,0,27888
ABC INDUSTRIES INC.,GRAND JUNCTION,MESA,CO,81501,39.06238,-108.55236,Plastics and Rubber,YES,13930,0,0,27860
JELD-WEN COMPOSITES-NORTH WILKESBORO,NORTH WILKESBORO,WILKES,NC,28659,36.191642,-81.088877,Plastics and Rubber,YES,0,0,0,27860
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,YES,15651,0,0,27798
LOUISIANA INTEGRATED POLYETHYLENE JV LLC,WESTLAKE,CALCASIEU PARISH,LA,70669,30.24502,-93.27563,Chemicals,NO,13333,0,0,27786
MARATHON PETROLEUM CO LP,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,30.06132,-90.59353,Petroleum,NO,13546,0,0,27760
OCCIDENTAL CHEMICAL CORP,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,Chemicals,NO,24475,0,0,27752
MIDDLETOWN COKE CO,MIDDLETOWN,BUTLER,OH,45044,39.47215,-84.39693,Petroleum,NO,27720,0,0,27720
BLANCHARD REFINING CO LLC,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,Petroleum,YES,5600,100,0,27700
CITGO REFINING & CHEMICALS CO LP EAST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.80962,-97.425869,Petroleum,NO,24988.41,0,0,27694.07
LION COPOLYMER GEISMAR LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.205556,-91.006944,Chemicals,NO,26788,0,0,27643
ETC TEXAS PIPELINE LTD. SUNRAY GAS PLANT,SUNRAY,MOORE,TX,79086,35.962099,-101.815592,Natural Gas Processing,YES,27631,0,0,27631
U.S. SILVER - IDAHO INC,WALLACE,SHOSHONE,ID,83873,47.48289,-115.961552,Metal Mining,NO,0,0,0,27601
BEMIS FILMS,OSHKOSH,WINNEBAGO,WI,54904,43.99192,-88.59078,Plastics and Rubber,NO,24840,0,0,27600
MIDWESTERN FABRICATORS INC,SALT LAKE CITY,SALT LAKE,UT,84104,40.74211,-111.95802,Plastics and Rubber,YES,17600,0,0,27600
WACKER CHEMICAL CORP POLYMERS DIV,CALVERT CITY,MARSHALL,KY,42029,37.044796,-88.349313,Chemicals,YES,19578.72,0,0,27593.486
DUPONT CIRCLEVILLE PLANT,CIRCLEVILLE,PICKAWAY,OH,43113,39.55762,-82.96377,Chemicals,NO,0,27590,0,27590
GRACE DAVISON-CURTIS BAY WORKS,BALTIMORE,BALTIMORE (CITY),MD,21226,39.216111,-76.57,Chemicals,NO,16740,2181,0,27558
IMPERIAL WESTERN PRODUCTS INC,COACHELLA,RIVERSIDE,CA,92236,33.65771,-116.15811,Chemicals,NO,0,0,0,27508
ENGINEERED COMPOSITES,COLUMBIA,RICHLAND,SC,29201,33.970365,-81.007006,Plastics and Rubber,YES,27500,0,0,27505
HECLA LTD LUCKY FRIDAY MINE UNIT,MULLAN,SHOSHONE,ID,83846,47.470047,-115.78342,Metal Mining,YES,0,0.15,0,27498.19
CELANESE ACETATE LLC - CELCO PLANT,NARROWS,GILES,VA,24124,37.3451,-80.76293,Chemicals,NO,27148,338,0,27486
INGEVITY VIRGINIA CORP,COVINGTON,COVINGTON (CITY),VA,24426,37.803884,-79.992181,Chemicals,NO,27334,0,0,27461
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,26000,0,0,27400
CREATIVE LIQUID COATINGS INC.,KENDALLVILLE,NOBLE,IN,46755,41.440638,-85.218049,Plastics and Rubber,NO,24659.53,0,0,27399.48
VEOLIA - MORSES MILL,LINDEN,UNION,NJ,7036,40.640616,-74.21907,Chemicals,NO,24855,0,0,27376
ALON USA-BIG SPRING REFINERY,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,Petroleum,NO,27303.6,0,0,27362
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,YES,18489,2356,0,27306
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,10,0,0,27292
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,5012,0,0,27287
FREEPORT LNG LIQUEFACTION FACILITY,FREEPORT,BRAZORIA,TX,77541,28.928585,-95.315566,Natural Gas Processing,NO,24682.27,0,0,27220.29
SUN COSMETICS LLC,VALPARAISO,PORTER,IN,46383,41.478927,-87.002148,Chemicals,NO,1261,0,0,27216
NUTRIEN US LLC,BORGER,HUTCHINSON,TX,79007,35.6417,-101.4228,Chemicals,NO,0,53.8,0,27207.8
KRATON CORP,BELPRE,WASHINGTON,OH,45714,39.281072,-81.637901,Chemicals,NO,15300,400,0,27200
CHEMOURS BELLE PLANT,BELLE,KANAWHA,WV,25015,38.24377,-81.55393,Chemicals,NO,26994,61,0,27142
WOOD RIVER REFINERY,ROXANA,MADISON,IL,62084,38.840401,-90.070774,Petroleum,NO,8625,0,0,27092
VALERO REFINING - MERAUX LLC MERAUX REFINERY,MERAUX,ST. BERNARD PARISH,LA,70075,29.930517,-89.940643,Petroleum,NO,17831,2,0,27079
LANXESS CORP KALAMA SITE,KALAMA,COWLITZ,WA,98625,46.02191,-122.85698,Chemicals,NO,6315,38.88,0,27069.06
PHILLLIPS 66 CO BORGER REFINERY,BORGER,HUTCHINSON,TX,79007,35.703056,-101.36305,Petroleum,NO,11572.9,7.425,0,27032.804
MONROE ENERGY LLC-TRAINER REFINERY,TRAINER,DELAWARE,PA,19061,39.829311,-75.401169,Petroleum,NO,3992,3,0,27025
POET BIOREFINING - SHELL ROCK LLC,SHELL ROCK,BUTLER,IA,50670,42.7363,-92.6174,Chemicals,NO,27000,0,0,27000
EASTMAN CHEMICAL CO TEXAS OPERATIONS,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,Chemicals,NO,9553,0,0,26977
PECOS BEND GAS PROCESSING PLANT,PECOS,REEVES,TX,79772,31.498264,-103.526652,Natural Gas Processing,YES,26954,0,0,26954
CELANESE LTD CLEAR LAKE PLANT,PASADENA,HARRIS,TX,77507,29.624369,-95.062877,Chemicals,YES,24819.6,0,0,26928.6
CARSTIN BRANDS LLC,ARTHUR,DOUGLAS,IL,61911,39.720447,-88.467821,Plastics and Rubber,YES,26921,0,0,26921
SCISSORTAIL ENGRY L/PADEN PLT,PADEN,OKFUSKEE,OK,74860,35.55551,-96.54816,Natural Gas Processing,NO,1245,0,0,26913.84
JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,SAVANNAH,CHATHAM,GA,31408,32.1151,-81.2204,Chemicals,NO,23380,8,0,26910
H.B. FULLER CO,MORRIS,GRUNDY,IL,60450,41.30532,-88.56177,Chemicals,NO,24452,0,0,26859
NUCLEAR FUEL SERVICES INC,ERWIN,UNICOI,TN,37650,36.1308,-82.43172,Chemicals,NO,0,26825,0,26825
CORTEVA AGRISCIENCE LLC - HARBOR BEACH OPERATIONS,HARBOR BEACH,HURON,MI,48441,43.846111,-82.649722,Chemicals,YES,26783,0,0,26788
PRECISION TANK & EQUIPMENT,LIGONIER,NOBLE,IN,46767,41.47559,-85.593636,Plastics and Rubber,YES,25919,0,0,26732
THE DOW CHEMICAL CO,MIDLAND,MIDLAND,MI,48667,43.6003,-84.2234,Chemicals,NO,18000,25,0,26728
STILLWATER MINING CO EAST BOULDER MINE,BIG TIMBER,SWEET GRASS,MT,59011,45.724998,-109.891998,Metal Mining,NO,0,0,0,26710
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,22000,6,0,26606
ONEOK FIELD SVC/MAYSVILLE GAS PLT,MAYSVILLE,GARVIN,OK,73057,34.81455,-97.440591,Natural Gas Processing,YES,26569,0,0,26569
3M CHEMICAL OPERATIONS' DECATUR FACILITY,DECATUR,MORGAN,AL,35601,34.641667,-87.038611,Chemicals,NO,308,0,0,26485
